timedate,Calcium,Chloride,Magnesium,Nitrate,Potassium,Sodium,Sulfate,Temperature,Turbidity,Discharge
2022-04-07 09:30:00+00:00,,1.089268,1.287037,0.798887,0.025064,0.342652,0.261937,10.625,31.835938,28.28826278
2022-04-07 09:59:00+00:00,,1.090507,1.286584,0.798048,0.024859,0.343522,0.261927,10.75,31.835938,28.28826278
2022-04-07 10:28:00+00:00,,1.09169,1.287078,0.797677,0.024936,0.344783,0.261219,10.6875,32.8125,28.20331304
2022-04-07 10:57:00+00:00,,1.094394,1.297695,0.796661,0.039923,0.341435,0.261698,10.5,31.835938,28.20331304
2022-04-07 11:27:00+00:00,1.626384,1.097577,1.120453,0.796468,0.024936,0.349087,0.261823,10.5625,31.835938,28.20331304
2022-04-07 11:56:00+00:00,1.626833,1.100056,1.122634,0.796129,0.02532,0.347913,0.261917,10.5,30.859375,28.06173014
2022-04-07 12:25:00+00:00,1.626484,1.10031,1.11963,0.794903,0.024552,0.346826,0.261667,10.4375,30.859375,28.06173014
2022-04-07 12:54:00+00:00,1.626833,1.10262,1.127695,0.793855,0.023913,0.34913,0.26175,10.4375,31.835938,28.00509698
2022-04-07 13:23:00+00:00,1.626459,1.106845,1.081934,0.793726,0.025064,0.355261,0.261469,10.125,29.882812,28.06173014
2022-04-07 13:53:00+00:00,1.628529,1.111324,1.12,0.793435,0.024859,0.354391,0.262448,10.125,30.859375,28.06173014
2022-04-07 14:22:00+00:00,1.600723,1.113803,1.126337,0.791726,0.024604,0.360217,0.26249,10.1875,29.882812,28.06173014
2022-04-07 14:51:00+00:00,1.626509,1.117042,1.120864,0.791145,0.025652,0.35913,0.262719,10.1875,30.859375,28.06173014
2022-04-07 15:20:00+00:00,1.630025,1.119662,1.152058,0.790258,0.024731,0.363348,0.26301,10.125,29.882812,27.92014725
2022-04-07 15:50:00+00:00,1.621272,1.122563,1.122881,0.79071,0.024552,0.365696,0.26376,10.0625,30.859375,27.92014725
2022-04-07 16:19:00+00:00,1.597282,1.124028,1.134444,0.790758,0.024399,0.363391,0.264208,10,29.882812,27.92014725
2022-04-07 16:48:00+00:00,1.621895,1.125493,1.123292,0.7905,0.024041,0.369087,0.264854,10,29.882812,27.77856435
2022-04-07 17:17:00+00:00,1.642893,1.12569,1.131687,0.790677,,0.373783,0.265708,10,27.929688,27.83519751
2022-04-07 17:47:00+00:00,1.626983,1.126873,1.116914,0.79029,0.024348,0.369174,0.265156,10.0625,27.929688,27.83519751
2022-04-07 18:16:00+00:00,1.637506,1.126732,1.128642,0.789806,0.024859,0.367913,0.266406,10,27.929688,27.69361461
2022-04-07 18:45:00+00:00,1.631621,1.127155,1.127695,0.790323,0.024629,0.368391,0.266844,10,27.929688,27.69361461
2022-04-07 19:14:00+00:00,1.645087,1.126338,1.130412,0.789952,0.023657,0.368478,0.267208,10,26.953125,27.69361461
2022-04-07 19:43:00+00:00,1.613416,1.126507,1.088272,0.789952,0.024246,0.368,0.267406,9.9375,27.929688,27.69361461
2022-04-07 20:13:00+00:00,1.667955,1.124507,1.138807,0.786935,0.025038,0.370522,0.275,9.875,27.929688,27.69361461
2022-04-07 20:42:00+00:00,1.657207,1.125296,1.17214,0.787935,0.023939,0.365174,0.274458,9.875,26.953125,27.69361461
2022-04-07 21:11:00+00:00,1.673666,1.124254,1.138477,0.787823,0.024143,0.364739,0.275208,9.8125,26.953125,27.55203171
2022-04-07 21:40:00+00:00,1.93207,1.12431,1.129753,0.788887,0.024501,0.369304,0.275104,9.75,25.976562,27.63698145
2022-04-07 22:10:00+00:00,1.673566,1.112225,1.13893,0.780581,0.024552,0.366565,0.272552,9.75,25.976562,27.55203171
2022-04-07 22:39:00+00:00,1.618803,1.123155,1.19037,0.787919,0.024808,0.366304,0.27575,9.6875,25,27.55203171
2022-04-07 23:08:00+00:00,1.668379,1.122986,1.148519,0.787871,0.024552,0.369043,0.276177,9.625,25.976562,27.63698145
2022-04-07 23:37:00+00:00,1.722544,1.076535,1.150947,0.757565,,0.355913,0.264292,9.5625,25,27.55203171
2022-04-08 00:07:00+00:00,1.67798,1.075521,1.136914,0.757371,0.02399,0.365478,0.264635,9.5,25.976562,27.49539856
2022-04-08 00:36:00+00:00,1.746958,1.119408,1.182469,0.786677,0.022251,0.359087,0.276865,9.5,25.976562,27.49539856
2022-04-08 01:05:00+00:00,1.66606,1.116958,1.147531,0.785484,0.024322,0.362957,0.276125,9.5,25,27.35381566
2022-04-08 01:34:00+00:00,1.70202,1.115746,1.145761,0.785548,0.024169,0.35987,0.276885,9.4375,23.925781,27.49539856
2022-04-08 02:04:00+00:00,1.667057,1.112451,1.326379,0.784145,0.024169,0.360913,0.276542,9.375,22.949219,27.55203171
2022-04-08 02:33:00+00:00,1.668579,1.106113,1.144774,0.781097,0.025192,0.361,0.274417,9.625,25,27.49539856
2022-04-08 03:02:00+00:00,1.546035,1.102535,1.086749,0.779387,0.024066,0.356174,0.274,9.625,23.925781,27.41044882
2022-04-08 03:31:00+00:00,1.658379,1.067944,1.134979,0.756984,0.024885,0.360043,0.265427,9.625,25,27.49539856
2022-04-08 04:00:00+00:00,1.727232,1.105718,1.143621,0.783129,0.025857,0.356609,0.275604,9.625,23.925781,27.49539856
2022-04-08 04:30:00+00:00,1.672993,1.06338,1.135597,0.756081,0.023708,0.355696,0.264792,9.625,23.925781,27.49539856
2022-04-08 04:59:00+00:00,1.658653,1.101944,1.137695,0.782323,0.022506,0.355696,0.274458,9.3125,25,27.55203171
2022-04-08 05:28:00+00:00,1.648678,1.100535,1.148189,0.782613,0.024476,0.349957,0.274802,9.1875,25,27.49539856
2022-04-08 05:57:00+00:00,1.747332,1.048563,1.152222,0.748597,0.023146,0.365522,0.261375,9.25,25,27.35381566
2022-04-08 06:27:00+00:00,1.673067,1.091577,1.149712,0.777597,0.023632,0.354348,0.272719,9.375,25,27.35381566
2022-04-08 06:56:00+00:00,1.682544,1.049493,1.131934,0.750065,0.022941,0.350174,0.261312,9.4375,25,27.41044882
2022-04-08 07:25:00+00:00,1.674613,1.055803,1.140165,0.755048,0.023606,0.35087,0.2635,9.4375,25,27.41044882
2022-04-08 07:54:00+00:00,1.675112,1.061831,1.13177,0.76029,0.023887,0.354261,0.265031,9.375,25,27.18391618
2022-04-08 08:24:00+00:00,1.684214,1.094056,1.201317,0.782,0.024348,0.346565,0.273042,9.3125,25,27.41044882
2022-04-08 08:53:00+00:00,1.671347,1.093944,1.128889,0.783161,0.025064,0.349435,0.273677,9,25,27.26886592
2022-04-08 09:22:00+00:00,1.67202,1.093859,1.115844,0.782371,0.023734,0.351043,0.273729,9.25,25,27.26886592
2022-04-08 09:51:00+00:00,1.656858,1.094197,1.133868,0.78221,0.023043,0.35013,0.273219,8.875,25,27.26886592
2022-04-08 10:21:00+00:00,1.613865,1.095465,1.141893,0.782306,0.023939,0.352174,0.274104,9.0625,25,27.18391618
2022-04-08 10:50:00+00:00,1.678978,1.051549,1.146379,0.751742,0.023683,0.350739,0.262188,8.8125,25,27.18391618
2022-04-08 11:19:00+00:00,1.696384,1.098423,1.137737,0.782871,0.035959,0.353,0.274854,9.0625,25.976562,27.26886592
2022-04-08 11:48:00+00:00,1.697805,1.099549,1.144033,0.782613,0.023402,0.352696,0.274906,9.0625,25.976562,27.26886592
2022-04-08 12:17:00+00:00,1.677357,1.102817,1.142922,0.783613,0.023402,0.348478,0.27499,9.0625,23.925781,27.26886592
2022-04-08 12:47:00+00:00,1.673267,1.05569,1.145391,0.751371,0.022481,0.355087,0.263573,9,25,27.26886592
2022-04-08 13:16:00+00:00,1.687107,1.106535,1.139506,0.784726,0.024322,0.354609,0.276635,8.9375,25,27.26886592
2022-04-08 13:45:00+00:00,1.679476,1.108056,1.118354,0.785339,0.023734,0.353826,0.27726,8.9375,23.925781,27.35381566
2022-04-08 14:14:00+00:00,1.672419,1.073183,1.146667,0.761629,0.023402,0.35587,0.268365,8.9375,25.976562,27.35381566
2022-04-08 14:44:00+00:00,1.660399,1.066592,1.306091,0.757194,0.023683,0.354565,0.266906,8.6875,25,27.04233329
2022-04-08 15:13:00+00:00,1.688828,1.11031,1.146008,0.786258,0.023402,0.358348,0.278229,8.875,23.925781,27.18391618
2022-04-08 15:42:00+00:00,1.975112,1.111042,1.105144,0.786548,0.024373,0.358174,0.278594,9.0625,21.972656,27.35381566
2022-04-08 16:11:00+00:00,1.684289,1.112479,1.144691,0.78621,0.023146,0.359609,0.279177,8.625,23.925781,27.26886592
2022-04-08 16:41:00+00:00,1.633167,1.112423,1.178107,0.787113,0.023504,0.359261,0.279604,8.875,23.925781,27.35381566
2022-04-08 17:10:00+00:00,1.676808,1.111775,1.144897,0.786694,0.02266,0.359435,0.280302,8.8125,22.949219,27.18391618
2022-04-08 17:39:00+00:00,1.76616,1.110028,1.160617,0.787113,,0.355522,0.280708,8.6875,23.925781,27.26886592
2022-04-08 18:08:00+00:00,1.678279,1.108479,1.15,0.786887,0.02266,0.352348,0.280437,8.75,22.949219,27.26886592
2022-04-08 18:37:00+00:00,1.705786,1.064085,1.1593,0.758871,0.021893,0.408522,0.269792,8.75,23.925781,27.04233329
2022-04-08 19:07:00+00:00,1.68419,1.054028,1.152963,0.753065,0.02289,0.352913,0.268146,8.6875,22.949219,27.04233329
2022-04-08 19:36:00+00:00,1.679975,1.103549,1.153745,0.788194,0.023402,0.349609,0.28126,8.8125,22.949219,26.90075039
2022-04-08 20:05:00+00:00,1.683067,1.101775,1.069877,0.787387,0.022762,0.348826,0.280969,9,21.972656,27.12728302
2022-04-08 20:34:00+00:00,1.682743,1.050423,1.151975,0.753629,0.023325,0.349043,0.267646,8.75,21.972656,27.12728302
2022-04-08 21:04:00+00:00,1.646509,1.09969,1.13535,0.786855,0.022072,0.35187,0.280573,8.6875,22.949219,26.98570013
2022-04-08 21:33:00+00:00,1.684788,1.09907,1.149465,0.787274,0.02335,0.347652,0.280344,8.8125,22.949219,27.04233329
2022-04-08 22:02:00+00:00,1.735137,1.097549,1.10465,0.785968,0.022788,0.350217,0.279865,8.6875,21.972656,26.98570013
2022-04-08 22:31:00+00:00,1.678753,1.098225,1.153539,0.786081,0.022251,0.351087,0.279875,8.625,22.949219,26.98570013
2022-04-08 23:01:00+00:00,1.662843,1.099352,1.189753,0.786081,0.023427,0.352565,0.279667,8.625,22.949219,26.75916749
2022-04-08 23:30:00+00:00,1.674015,1.100563,1.148436,0.785903,0.022558,0.353,0.279594,8.8125,22.949219,26.90075039
2022-04-08 23:59:00+00:00,1.765187,1.088676,1.158971,0.777742,0.026266,0.345913,0.276698,8.875,21.972656,26.84411723
2022-04-09 00:28:00+00:00,1.679551,1.09769,1.151276,0.785129,0.021995,0.35287,0.279823,8.6875,22.949219,26.84411723
2022-04-09 00:58:00+00:00,1.723142,1.095831,1.149918,0.784484,0.022455,0.344957,0.279833,8.5,22.949219,26.70253433
2022-04-09 01:27:00+00:00,1.675536,1.054958,1.150247,0.756871,0.022302,0.351304,0.269396,8.75,21.972656,26.56095144
2022-04-09 01:56:00+00:00,1.68192,1.094338,1.14716,0.782839,0.021304,0.347913,0.279792,8.5,21.972656,26.56095144
2022-04-09 02:25:00+00:00,1.679776,1.095268,1.064321,0.782177,0.022813,0.351348,0.279865,8.375,21.972656,26.41936854
2022-04-09 02:54:00+00:00,1.67581,1.096676,1.148066,0.781548,0.023325,0.348174,0.28,8.5,20.996094,26.3344188
2022-04-09 03:24:00+00:00,1.659252,1.09893,1.140288,0.780468,0.021995,0.353174,0.279906,8.6875,22.949219,26.41936854
2022-04-09 03:53:00+00:00,1.672768,1.101662,1.146255,0.779129,0.023095,0.35413,0.279427,8.3125,20.996094,26.27778564
2022-04-09 04:22:00+00:00,1.677756,1.105268,1.137613,0.778274,0.021662,0.357696,0.279198,8.5625,22.949219,26.19283591
2022-04-09 04:51:00+00:00,1.668429,1.108197,1.14465,0.781871,0.022072,0.360609,0.282052,8.5625,21.972656,26.19283591
2022-04-09 05:21:00+00:00,1.64399,1.111718,1.165556,0.776565,0.022609,0.364261,0.277729,8.25,21.972656,26.05125301
2022-04-09 05:50:00+00:00,1.659925,1.114085,1.14963,0.780661,0.022711,0.360739,0.280448,8.5,20.996094,26.19283591
2022-04-09 06:19:00+00:00,1.704613,1.11507,1.14214,0.779855,,0.368696,0.279802,8.25,20.996094,26.05125301
2022-04-09 06:48:00+00:00,1.650499,1.115211,1.147572,0.779097,0.022148,0.365391,0.27874,8.3125,20.996094,25.99461985
2022-04-09 07:18:00+00:00,1.695337,1.114648,1.134444,0.779484,0.020384,0.360304,0.277635,8.5,20.996094,25.85303695
2022-04-09 07:47:00+00:00,1.656708,1.114338,1.137695,0.779226,0.021816,0.363826,0.276948,8.5625,21.972656,25.85303695
2022-04-09 08:16:00+00:00,1.649751,1.111606,1.139136,0.778597,0.02156,0.361217,0.275854,8.25,20.996094,25.6548209
2022-04-09 08:45:00+00:00,1.66616,1.110535,1.186132,0.779452,0.021995,0.361565,0.274885,8.1875,21.972656,25.79640379
2022-04-09 09:14:00+00:00,1.661072,1.108732,1.135267,0.780048,0.022199,0.363435,0.274073,8.4375,21.972656,25.56987116
2022-04-09 09:44:00+00:00,1.767332,1.106873,1.132922,0.780242,0.022302,0.362087,0.273198,8.4375,21.972656,25.513238
2022-04-09 10:13:00+00:00,1.658903,1.103972,1.134774,0.779968,0.021662,0.354565,0.272354,8.375,21.972656,25.513238
2022-04-09 10:42:00+00:00,1.699352,1.096394,1.156543,0.776774,0.022583,0.357957,0.270188,8.3125,21.972656,25.42828826
2022-04-09 11:11:00+00:00,1.652643,1.099887,1.120864,0.780806,0.022506,0.351522,0.270927,8.125,21.972656,25.23007221
2022-04-09 11:41:00+00:00,1.638603,1.098704,1.14284,0.782097,0.022327,0.352826,0.270323,7.96875,22.949219,25.23007221
2022-04-09 12:10:00+00:00,1.656658,1.097296,1.135761,0.782661,0.023043,0.352696,0.26999,8.125,21.972656,25.03185615
2022-04-09 12:39:00+00:00,1.693641,1.09493,1.16284,0.782661,0.024604,0.348739,0.269281,8.1875,21.972656,25.17343905
2022-04-09 13:08:00+00:00,1.676459,1.093718,1.136543,0.783839,0.021969,0.349348,0.268667,8.125,21.972656,25.03185615
2022-04-09 13:38:00+00:00,1.657057,1.091944,1.13679,0.778065,0.021432,0.347696,0.26325,7.9375,22.949219,24.89027325
2022-04-09 14:07:00+00:00,1.661746,1.091718,1.134938,0.784887,0.02202,0.347696,0.268135,8,20.996094,24.89027325
2022-04-09 14:36:00+00:00,1.658404,1.045239,1.133498,0.754371,0.022199,0.346478,0.256219,8.25,20.996094,24.94690641
2022-04-09 15:05:00+00:00,1.657506,1.09,1.158724,0.785274,0.022685,0.346435,0.267531,8,20.996094,24.80532352
2022-04-09 15:34:00+00:00,1.658728,1.089577,1.134979,0.786371,0.022148,0.34813,0.267271,8,20.996094,24.60710746
2022-04-09 16:04:00+00:00,1.728229,1.089634,1.125432,0.787081,0.022609,0.347478,0.26724,8.1875,20.996094,24.60710746
2022-04-09 16:33:00+00:00,1.658728,1.08862,1.134815,0.787726,0.022379,0.348783,0.267021,8.125,19.921875,24.60710746
2022-04-09 17:02:00+00:00,1.633267,1.088704,1.130823,0.789339,0.023427,0.345304,0.266781,8.1875,19.921875,24.40889141
2022-04-09 17:31:00+00:00,1.663017,1.089155,1.135638,0.790629,0.022174,0.345435,0.266719,8.25,20.996094,24.35225825
2022-04-09 18:01:00+00:00,1.654813,1.036676,1.157119,0.755339,0.021023,0.346087,0.253542,8.3125,19.921875,24.21067535
2022-04-09 18:30:00+00:00,1.662818,1.088423,1.138313,0.791371,0.022685,0.346261,0.266708,8.4375,19.921875,24.35225825
2022-04-09 18:59:00+00:00,1.671471,1.087324,1.13823,0.791177,0.021714,0.354739,0.266573,8.625,18.945312,24.21067535
2022-04-09 19:28:00+00:00,1.662394,1.088085,1.138189,0.792694,0.021816,0.347043,0.266844,8.625,18.945312,24.12572561
2022-04-09 19:58:00+00:00,1.667955,1.088563,1.139342,0.788758,0.021918,0.343826,0.263365,8.625,18.945312,23.92750956
2022-04-09 20:27:00+00:00,1.666534,1.088394,1.138436,0.789758,0.022788,0.345043,0.263615,8.6875,17.96875,23.8708764
2022-04-09 20:56:00+00:00,1.675511,1.087972,1.140247,0.789758,0.021586,0.342522,0.263604,8.8125,18.945312,23.8708764
2022-04-09 21:25:00+00:00,1.668229,1.087042,1.183128,0.790048,0.022455,0.34113,0.26376,8.875,18.945312,23.81424324
2022-04-09 21:54:00+00:00,1.671347,1.085239,1.140617,0.790081,0.02289,0.341565,0.263615,8.875,18.945312,23.67266034
2022-04-09 22:24:00+00:00,1.815162,1.085718,1.13642,0.791355,0.022046,0.344391,0.264219,8.8125,18.945312,23.53107745
2022-04-09 22:53:00+00:00,1.679751,1.083662,1.136749,0.790758,0.022506,0.338783,0.264167,8.75,17.96875,23.33286139
2022-04-09 23:22:00+00:00,1.675711,1.084113,1.126543,0.792,0.021918,0.338217,0.264521,8.75,17.96875,23.47444429
2022-04-09 23:51:00+00:00,1.685461,1.083408,1.140329,0.792081,0.022506,0.339826,0.264417,8.6875,17.96875,23.53107745
2022-04-10 00:21:00+00:00,1.670125,1.084592,1.152305,0.793,0.021841,0.342304,0.265135,8.5625,17.96875,23.38949455
2022-04-10 00:50:00+00:00,1.67995,1.084479,1.143045,0.792661,0.021586,0.343391,0.265156,8.5625,17.96875,23.13464533
2022-04-10 01:19:00+00:00,1.73005,1.083831,1.14358,0.79271,,0.373696,0.265104,8.5,16.992188,23.13464533
2022-04-10 01:48:00+00:00,1.681471,1.031746,1.146091,0.757065,0.022123,0.340739,0.251969,8.625,18.945312,23.13464533
2022-04-10 02:18:00+00:00,1.680499,1.086,1.149547,0.79379,0.021586,0.341696,0.265865,8.8125,18.945312,22.99306244
2022-04-10 02:47:00+00:00,1.671197,1.085437,1.14358,0.793371,0.021509,0.34187,0.265885,8.75,17.96875,22.82316296
2022-04-10 03:16:00+00:00,1.677556,1.086338,1.145103,0.79471,0.020895,0.341783,0.265875,8.8125,16.992188,22.82316296
2022-04-10 03:45:00+00:00,1.680249,1.085831,1.17321,0.793742,0.021662,0.339304,0.266073,8.6875,17.96875,22.62494691
2022-04-10 04:14:00+00:00,1.687157,1.085972,1.143045,0.794339,0.021893,0.341348,0.266385,8.5,16.992188,22.62494691
2022-04-10 04:44:00+00:00,1.675611,1.085577,1.126708,0.794,0.021586,0.340826,0.266208,8.5625,16.992188,22.68158007
2022-04-10 05:13:00+00:00,1.683042,1.086225,1.144897,0.794355,0.021202,0.342391,0.266406,8.625,16.992188,22.53999717
2022-04-10 05:42:00+00:00,1.60192,1.086141,1.086214,0.794016,0.021279,0.321478,0.266594,8.75,15.917969,22.48336401
2022-04-10 06:11:00+00:00,1.682569,1.086704,1.144856,0.793161,0.021381,0.338217,0.266833,8.6875,16.992188,22.48336401
2022-04-10 06:41:00+00:00,1.695362,1.037944,1.147119,0.759403,0.020921,0.342565,0.254385,8.6875,16.992188,22.2285148
2022-04-10 07:10:00+00:00,1.680025,1.088394,1.150947,0.794694,0.021407,0.337913,0.266927,8.6875,16.992188,22.28514795
2022-04-10 07:39:00+00:00,1.689626,1.089324,1.15037,0.794161,0.021253,0.339261,0.267344,8.6875,15.917969,22.17188164
2022-04-10 08:08:00+00:00,1.693616,1.089183,1.150165,0.794468,0.020997,0.340913,0.267177,8.4375,16.992188,22.0869319
2022-04-10 08:38:00+00:00,1.687905,1.090197,1.148642,0.794339,0.020537,0.340696,0.26725,8.3125,16.992188,22.17188164
2022-04-10 09:07:00+00:00,1.692618,1.090704,1.146914,0.793145,0.021893,0.342,0.267479,8.4375,16.992188,22.03029874
2022-04-10 09:36:00+00:00,1.688628,1.090986,1.151235,0.793468,0.021253,0.339174,0.267292,8.5,16.992188,22.03029874
2022-04-10 10:05:00+00:00,1.690224,1.091549,1.170741,0.79329,0.020921,0.34213,0.267406,8.1875,15.917969,21.97366558
2022-04-10 10:35:00+00:00,1.691521,1.091944,1.152305,0.793129,0.021739,0.342217,0.267385,8.125,16.992188,21.83208268
2022-04-10 11:04:00+00:00,1.715362,1.092873,1.1507,0.79321,0.0211,0.341348,0.267437,8.375,16.992188,21.83208268
2022-04-10 11:33:00+00:00,1.689052,1.093803,1.153786,0.793161,0.021049,0.343261,0.267562,8.4375,15.917969,21.71881637
2022-04-10 12:02:00+00:00,1.680175,1.094958,1.162058,0.79329,0.020818,0.342609,0.267708,8.0625,15.917969,21.63386663
2022-04-10 12:31:00+00:00,1.691197,1.096592,1.155021,0.792774,0.021125,0.344783,0.268094,8,14.941406,21.63386663
2022-04-10 13:01:00+00:00,1.696958,1.099296,1.153539,0.793758,0.02023,0.341087,0.268094,8,15.917969,21.46396715
2022-04-10 13:30:00+00:00,1.692993,1.100732,1.154774,0.793468,0.021228,0.341739,0.268219,8.0625,15.917969,21.40733399
2022-04-10 13:59:00+00:00,1.691671,1.10231,1.155514,0.793597,0.020588,0.344087,0.26849,8.0625,15.917969,21.46396715
2022-04-10 14:28:00+00:00,1.698928,1.102085,1.155185,0.792903,0.020818,0.343348,0.26825,8.125,15.917969,21.40733399
2022-04-10 14:58:00+00:00,1.687182,1.103352,1.15786,0.793129,0.020818,0.344826,0.26849,8.125,14.941406,21.40733399
2022-04-10 15:27:00+00:00,1.696259,1.103803,1.14893,0.792871,0.021279,0.347913,0.26875,8.1875,14.941406,21.40733399
2022-04-10 15:56:00+00:00,1.700823,1.105549,1.157078,0.79329,0.020435,0.345261,0.269094,8.3125,14.941406,21.32238426
2022-04-10 16:25:00+00:00,1.689576,1.106732,1.171811,0.793242,0.020665,0.349435,0.26951,8.4375,14.941406,21.2657511
2022-04-10 16:55:00+00:00,1.69591,1.108,1.158724,0.793726,0.021611,0.350217,0.2695,8.5,14.941406,21.01090188
2022-04-10 17:24:00+00:00,1.729077,1.108845,1.159012,0.793565,0.020946,0.348957,0.269656,8.75,14.941406,21.20911794
2022-04-10 17:53:00+00:00,1.692718,1.110789,1.159877,0.794355,0.020793,0.351217,0.270146,8.875,14.941406,21.01090188
2022-04-10 18:22:00+00:00,1.694489,1.110451,1.159177,0.793661,0.020844,0.347522,0.269969,9.125,18.945312,21.01090188
2022-04-10 18:51:00+00:00,1.703292,1.111465,1.159588,0.794048,0.021049,0.348391,0.270542,9.3125,18.945312,21.01090188
2022-04-10 19:21:00+00:00,1.6899,1.112338,1.160741,0.794645,0.018542,0.352261,0.270833,9.375,18.945312,21.01090188
2022-04-10 19:50:00+00:00,1.700075,1.112254,1.161893,0.794774,0.020281,0.349435,0.271052,9.5625,17.96875,20.84100241
2022-04-10 20:19:00+00:00,1.715985,1.111493,1.161317,0.79471,0.020051,0.370261,0.271396,9.6875,16.992188,20.75605267
2022-04-10 20:48:00+00:00,1.70217,1.112,1.164568,0.794823,0.020818,0.350609,0.271615,9.875,17.96875,20.84100241
2022-04-10 21:18:00+00:00,1.689476,1.111521,1.16535,0.794484,0.020256,0.351696,0.27175,9.9375,18.945312,20.69941951
2022-04-10 21:47:00+00:00,1.706733,1.111042,1.161811,0.794177,0.020972,0.349174,0.271917,10,18.945312,20.58615319
2022-04-10 22:16:00+00:00,1.697107,1.110507,1.163457,0.793871,0.021279,0.350217,0.272104,10.0625,16.992188,20.58615319
2022-04-10 22:45:00+00:00,1.70187,1.111099,1.189342,0.794339,0.020563,0.352043,0.272323,10.0625,15.917969,20.58615319
2022-04-10 23:14:00+00:00,1.701995,1.110958,1.165638,0.793952,0.020793,0.353304,0.272656,10.125,15.917969,20.4445703
2022-04-10 23:44:00+00:00,1.743616,1.10969,1.166049,0.793613,0.020972,0.34913,0.273198,10.125,13.964844,20.52952003
2022-04-11 00:13:00+00:00,1.711945,1.108648,1.16572,0.793355,0.020435,0.352,0.272927,10.0625,15.917969,20.33130398
2022-04-11 00:42:00+00:00,1.698603,1.108113,1.166173,0.793484,0.020384,0.348174,0.273104,10,14.941406,20.38793714
2022-04-11 01:11:00+00:00,1.702793,1.107155,1.167654,0.793403,0.020946,0.35113,0.273208,10,14.941406,20.33130398
2022-04-11 01:41:00+00:00,1.710025,1.106,1.167449,0.792919,0.019719,0.347739,0.273385,9.9375,14.941406,20.21803766
2022-04-11 02:10:00+00:00,1.708279,1.106,1.166626,0.793516,0.020179,0.34687,0.273781,9.9375,14.941406,20.21803766
2022-04-11 02:39:00+00:00,1.710499,1.105718,1.16716,0.793629,0.021304,0.346174,0.273979,9.9375,15.917969,20.21803766
2022-04-11 03:08:00+00:00,1.707207,1.105718,1.167654,0.793306,0.020358,0.349609,0.274125,10,14.941406,20.13308792
2022-04-11 03:38:00+00:00,1.712718,1.105324,1.168313,0.79371,0.020409,0.350087,0.274292,10,15.917969,20.07645476
2022-04-11 04:07:00+00:00,1.708279,1.104986,1.168148,0.794226,0.020844,0.349913,0.274469,10,15.917969,20.01982161
2022-04-11 04:36:00+00:00,1.712494,1.105296,1.168436,0.79379,0.021381,0.348435,0.274688,10.0625,15.917969,20.01982161
2022-04-11 05:05:00+00:00,1.712145,1.105915,1.156996,0.793677,0.019847,0.349913,0.275031,10.0625,15.917969,20.01982161
2022-04-11 05:34:00+00:00,1.712693,1.106507,1.169424,0.793645,0.020639,0.351174,0.27526,10.125,15.917969,19.79328897
2022-04-11 06:04:00+00:00,1.71005,1.106507,1.170617,0.792887,0.020153,0.347043,0.275417,10.125,15.917969,19.84992213
2022-04-11 06:33:00+00:00,1.711147,1.107887,1.170535,0.793581,0.02,0.350739,0.275687,10.1875,17.96875,19.90655529
2022-04-11 07:02:00+00:00,1.715436,1.108338,1.174239,0.793468,0.020512,0.351609,0.275667,10.25,16.992188,19.84992213
2022-04-11 07:31:00+00:00,1.715287,1.108704,1.170412,0.793194,0.020895,0.349478,0.276104,10.3125,16.992188,19.79328897
2022-04-11 08:01:00+00:00,1.717431,1.108761,1.171564,0.793484,0.020026,0.347913,0.27626,10.375,16.992188,19.70833923
2022-04-11 08:30:00+00:00,1.717357,1.108901,1.172099,0.793065,0.019974,0.351261,0.276167,10.4375,16.992188,19.70833923
2022-04-11 08:59:00+00:00,1.70985,1.108761,1.172305,0.792839,0.021535,0.346957,0.275979,10.4375,17.96875,19.59507292
2022-04-11 09:28:00+00:00,1.716434,1.107775,1.172634,0.792403,0.019821,0.349391,0.27599,10.4375,17.96875,19.53843976
2022-04-11 09:58:00+00:00,1.710549,1.107099,1.172099,0.792452,0.019821,0.349435,0.276031,10.4375,18.945312,19.59507292
2022-04-11 10:27:00+00:00,1.710224,1.106789,1.168683,0.792274,0.020205,0.349478,0.276323,10.375,17.96875,19.4818066
2022-04-11 10:56:00+00:00,1.710798,1.105887,1.17284,0.792097,0.020179,0.349217,0.276948,10.375,16.992188,19.4818066
2022-04-11 11:25:00+00:00,1.709576,1.10538,1.153992,0.792177,0.019437,0.34713,0.276177,10.375,17.96875,19.36854028
2022-04-11 11:54:00+00:00,1.712718,1.105183,1.173416,0.792242,0.019565,0.34913,0.276312,10.375,18.945312,19.36854028
2022-04-11 12:24:00+00:00,1.6998,1.105493,1.171893,0.792306,0.019898,0.346739,0.27626,10.4375,19.921875,19.36854028
2022-04-11 12:53:00+00:00,1.710574,1.10493,,0.792306,0.019693,0.346435,0.27601,10.4375,18.945312,19.42517344
2022-04-11 13:22:00+00:00,1.717282,1.105099,1.173004,0.792468,0.020077,0.34687,0.276104,10.4375,18.945312,19.4818066
2022-04-11 13:51:00+00:00,1.708803,1.104423,1.175185,0.79171,0.020102,0.342609,0.276083,10.4375,18.945312,19.28359054
2022-04-11 14:21:00+00:00,1.708678,1.104197,1.178025,0.791306,0.020051,0.342783,0.276073,10.5,19.921875,19.28359054
2022-04-11 14:50:00+00:00,1.708529,1.104901,1.174156,0.790823,0.019616,0.347043,0.276573,10.5,18.945312,19.28359054
