TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-06-20 04:00:00,1559.2120000000004,8276.983,3312.3199999999997,-0.06338999999999828,-0.36088000000000164,-0.5872399999999978,0.6476673106139574,0.329,16.61,0.296,18.82,0.0,1.1868822991666665,NEPR
2023-06-20 05:00:00,1247.8630000000003,8791.752,3158.9800000000014,-0.047330000000002315,-0.44178999999999746,-0.5508600000000001,0.6475207472376457,0.329,16.62,0.296,18.14,0.0,1.18683119125,NEPR
2023-06-20 06:00:00,1151.9580000000005,9051.553,3036.9000000000015,0.0009700000000023579,-0.5021400000000007,-0.52609,0.6473741838613339,0.329,16.62,0.296,18.06,0.0,1.1866679245833331,NEPR
2023-06-20 07:00:00,-425.5569999999998,10617.463,3681.7199999999993,0.28754999999999953,-0.6207899999999995,-0.5113100000000017,0.6472276204850221,0.329,16.62,0.296,20.93,0.0,1.1867651995833335,NEPR
2023-06-21 08:00:00,-640.3310000000001,9703.123,4572.709999999999,0.5722799999999992,-0.5402899999999988,-0.5024200000000008,0.6403593668298494,0.329,16.75,0.292,23.97,0.0,1.1730345025000002,NEPR
2023-06-21 09:00:00,-883.454,8708.862000000001,6245.519999999999,0.7263799999999989,-0.3735600000000012,-0.7007799999999982,0.6398122822976153,0.329,16.75,0.292,27.61,0.0,1.1732732525000003,NEPR
2023-06-21 10:00:00,-815.5280000000002,8113.928999999999,6915.153000000002,0.5375599999999991,-0.24598999999999904,-0.7732100000000024,0.6392651977653812,0.329,16.76,0.291,30.0,0.0,1.1770205858333334,NEPR
2023-06-21 11:00:00,-749.3359999999998,7866.5650000000005,7032.919,0.4073600000000006,-0.147590000000001,-0.8048199999999994,0.6387181132331471,0.329,16.76,0.291,31.24,0.0,1.1530576275000002,NEPR
2023-06-21 12:00:00,-776.969,7885.780000000001,6974.805999999999,0.36225999999999914,-0.10317999999999827,-0.8060500000000026,0.638171028700913,0.329,16.77,0.291,31.48,0.0,1.1479192525000002,NEPR
2023-06-21 13:00:00,-417.05499999999984,8121.057999999999,6107.060000000001,0.2645300000000006,-0.0325400000000009,-0.7326099999999975,0.637623944168679,0.329,16.77,0.29,33.2,0.0,1.1392687525,NEPR
2023-06-21 14:00:00,-418.61299999999983,8457.973,5666.92,0.2747899999999994,-0.06741999999999848,-0.6748699999999985,0.6370768596364449,0.328,16.78,0.29,33.52,0.0,1.1204596275,NEPR
2023-06-21 15:00:00,-102.36799999999994,8447.396,5184.6500000000015,0.23023999999999845,-0.0329999999999977,-0.6224799999999995,0.6365297751042107,0.328,16.78,0.29,33.71,0.0,1.0792327941666666,NEPR
2023-06-21 16:00:00,-463.6239999999998,8795.264,5242.299999999999,0.2552000000000021,-0.09206999999999965,-0.6191899999999997,0.6359826905719766,0.328,16.79,0.29,32.96,0.0,1.0360118358333332,NEPR
2023-06-21 17:00:00,-1238.561,8720.336000000001,6501.950000000001,0.4117500000000014,-0.1091300000000004,-0.7472899999999996,0.6354356060397426,0.328,16.79,0.291,33.04,0.0,1.0283900025,NEPR
2023-06-21 18:00:00,-1291.7139999999997,8112.835000000001,7254.845999999998,0.40944,-0.03853000000000151,-0.8471399999999996,0.6348885215075084,0.328,16.8,0.291,31.58,0.0,1.0059432733333333,NEPR
2023-06-21 19:00:00,-1349.1360000000002,6957.789000000001,8530.916000000001,0.4432000000000009,0.06634999999999991,-0.9808200000000014,0.6343414369752743,0.328,16.81,0.291,30.76,0.0,1.0099897691666666,NEPR
2023-06-21 20:00:00,-1288.0349999999999,7026.678,8165.791000000001,0.4275500000000001,0.02693000000000012,-0.9347799999999999,0.6337943524430403,0.328,16.81,0.291,28.96,0.0,1.0092054316666668,NEPR
2023-06-21 21:00:00,-953.1030000000001,7461.432,7005.576000000001,0.33556000000000097,-0.03593000000000046,-0.8413700000000013,0.6332472679108062,0.328,16.81,0.291,26.15,0.0,1.0091959016666667,NEPR
2023-06-21 22:00:00,-129.58100000000013,7385.0650000000005,5759.35,0.10831999999999908,0.014389999999998793,-0.7634100000000004,0.6327001833785721,0.328,16.82,0.291,23.64,0.0,1.0091921291666668,NEPR
2023-06-21 23:00:00,438.2769999999996,7111.6990000000005,5214.75,-0.01442000000000121,-0.009929999999997108,-0.7396600000000007,0.632153098846338,0.328,16.83,0.291,21.9,0.0,1.009188535,NEPR
2023-06-22 00:00:00,400.7420000000002,7428.387000000001,4947.999999999998,-0.04747000000000057,-0.11459999999999937,-0.6550399999999996,0.6316060143141039,0.328,16.84,0.291,20.98,0.0,1.00918818125,NEPR
2023-06-22 01:00:00,416.50900000000047,7708.979,4694.58,-0.02722999999999942,-0.2328399999999995,-0.5857099999999988,0.6314161013427321,0.329,16.84,0.291,20.12,0.0,1.0091876504166668,NEPR
2023-06-22 02:00:00,703.1399999999999,7612.182,4458.4,-0.0367999999999995,-0.25956000000000046,-0.5428099999999993,0.6312261883713604,0.329,16.85,0.291,19.44,0.0,1.0091850066666668,NEPR
2023-06-22 03:00:00,1462.94,6910.031000000001,4154.919999999998,-0.05719999999999814,-0.2954000000000008,-0.5670600000000015,0.6310362753999885,0.329,16.86,0.291,18.74,0.0,1.0091843566666667,NEPR
2023-06-22 04:00:00,1242.0059999999994,7111.093,4114.800000000001,-0.03450000000000131,-0.356069999999999,-0.570800000000002,0.6308463624286167,0.329,16.86,0.291,18.42,0.0,1.0091889641666667,NEPR
2023-06-22 05:00:00,1709.6139999999996,6533.7390000000005,4103.300000000001,-0.015319999999999112,-0.3700399999999995,-0.5886700000000005,0.630656449457245,0.329,16.87,0.291,17.38,0.0,1.009179085416667,NEPR
2023-06-22 06:00:00,1395.9880000000003,7442.8949999999995,3648.800000000001,0.02972000000000108,-0.39187000000000083,-0.5749700000000004,0.6304665364858731,0.329,16.87,0.29,17.2,0.0,1.00895940625,NEPR
2023-06-22 07:00:00,1388.0120000000002,7808.3,3459.829999999998,0.13082999999999956,-0.2826500000000003,-0.5171299999999981,0.6302766235145013,0.329,16.88,0.29,20.33,0.0,1.009416710416667,NEPR
2023-06-22 08:00:00,430.7909999999997,9021.306,3660.67,0.41133999999999915,-0.4018700000000024,-0.4136999999999986,0.6300867105431296,0.329,16.88,0.29,25.15,0.0,1.00855666875,NEPR
2023-06-22 09:00:00,210.55200000000013,9208.446,3969.4300000000003,0.5659300000000016,-0.4378099999999989,-0.4362700000000004,0.6298967975717578,0.329,16.89,0.289,28.94,0.0,1.0075957104166668,NEPR
2023-06-22 10:00:00,468.33700000000044,8898.849,4110.4299999999985,0.41284999999999883,-0.33056000000000196,-0.4747199999999978,0.6297068846003859,0.329,16.9,0.289,31.27,0.0,1.0022985020833335,NEPR
2023-06-22 11:00:00,-299.22599999999966,9212.948,4813.110000000001,0.3322000000000003,-0.3103700000000025,-0.5767699999999998,0.6295169716290142,0.329,16.9,0.289,31.71,0.0,1.0232377520833333,NEPR
2023-06-22 12:00:00,55.61799999999994,8951.374,4629.459999999999,0.1739399999999982,-0.18100000000000094,-0.5758299999999998,0.6293270586576424,0.329,16.9,0.288,31.82,0.0,1.0322643770833333,NEPR
2023-06-22 13:00:00,-407.38700000000017,9289.344000000001,4818.509999999998,0.17595000000000027,-0.1626800000000017,-0.5951100000000018,0.6291371456862705,0.329,16.91,0.288,32.83,0.0,1.0497522104166668,NEPR
