Date,NEE,LE,GPP,Reco,H_CORR,TA_F,CO2_F_MDS,SW_IN_F,RH,WS_F,B,short_up_Avg,WUE,site
2004-04-01 09:00:00,2.02346,60.0519,0.0,2.29635,266.88,10.743,378.692,453.334,71.95,1.091,4.444155805228477,453.334,0.0,Kon
2004-04-01 09:30:00,3.58498,84.8135,0.0,2.52,300.368,11.759,377.944,531.389,63.2,0.725,3.5415116697223907,531.389,0.0,Kon
2004-04-01 10:00:00,2.74266,89.1017,0.0,2.62259,345.254,12.225,378.658,605.0,55.45,1.122,3.8748306710197453,605.0,0.0,Kon
2004-04-01 10:30:00,2.22302,108.333,0.0,2.80979,377.049,13.024,378.807,678.612,47.7,1.881,3.4804630168092823,678.612,0.0,Kon
2004-04-01 11:00:00,2.66617,116.532,0.0,2.95057,455.28,13.614,378.439,720.417,42.9,1.864,3.90690969004222,720.417,0.0,Kon
2004-04-01 11:30:00,2.44231,110.216,0.0,3.05891,362.793,14.066,381.691,762.223,38.1,2.053,3.2916545692095522,762.223,0.0,Kon
2004-04-01 12:00:00,2.79367,134.234,0.0,3.1206,429.162,14.335,380.47,777.362,35.6,1.864,3.197118464770475,777.362,0.0,Kon
2004-04-01 12:30:00,3.79709,133.752,0.0,3.21863,406.839,14.737,379.339,792.501,33.1,2.176,3.0417414319038216,792.501,0.0,Kon
2004-04-01 13:00:00,2.82541,117.136,0.0,3.29139,363.12,15.041,379.017,775.834,32.55,1.773,3.0999863406638437,775.834,0.0,Kon
2004-04-01 13:30:00,2.71231,171.348,0.0,3.44317,387.352,15.626,379.691,759.167,32.0,2.293,2.260615822770035,759.167,0.0,Kon
2004-04-01 14:30:00,3.12866,129.999,0.0,3.17406,287.87,14.715,378.68,638.056,30.6,4.024,2.214401649243456,638.056,0.0,Kon
2004-04-01 15:00:00,2.17403,177.721,0.0,3.66901,399.756,16.531,426.749,565.695,30.9,3.596,2.249345884841971,565.695,0.0,Kon
2004-04-01 15:30:00,6.32098,133.828,0.0,3.48439,198.52,15.923,385.931,493.334,31.2,3.806,1.483396598619123,493.334,0.0,Kon
2004-04-01 16:00:00,6.70631,125.3,0.0,3.48045,151.293,15.947,383.935,407.5,31.0,3.474,1.2074461292897047,407.5,0.0,Kon
2004-04-01 16:30:00,2.31881,90.7552,0.0,3.42435,74.1026,15.784,384.865,321.667,30.8,3.673,0.8165107894644053,321.667,0.0,Kon
2004-04-02 09:00:00,2.46171,111.744,0.0,2.11422,258.029,11.394,385.303,481.111,53.35,4.45,2.309108319014891,481.111,0.0,Kon
2004-04-02 09:30:00,3.22344,145.291,0.0,2.19557,316.133,11.831,392.213,572.5,41.2,4.851,2.175860858552835,572.5,0.0,Kon
2004-04-02 10:00:00,3.09662,160.666,0.0,2.27926,324.721,12.271,388.293,639.167,38.5,3.357,2.021093448520533,639.167,0.0,Kon
2004-04-02 10:30:00,2.54838,198.703,0.0,2.4048,382.32,12.899,385.856,705.834,35.8,3.44,1.9240776435182156,705.834,0.0,Kon
2004-04-02 11:00:00,2.86737,230.02,0.0,2.57242,415.556,13.699,383.319,749.306,34.55,3.063,1.8066081210329534,749.306,0.0,Kon
2004-04-02 11:30:00,3.86801,216.078,0.0,2.76636,388.195,14.584,382.164,792.778,33.3,3.305,1.796550319791927,792.778,0.0,Kon
2004-04-02 12:00:00,3.86801,192.642,0.0,2.81323,354.818,14.82,380.711,806.251,31.8,3.303,1.841851724961327,806.251,0.0,Kon
2004-04-02 12:30:00,3.48855,168.284,0.0,2.88708,321.762,15.168,380.414,819.723,30.3,3.155,1.9120177794680422,819.723,0.0,Kon
2004-04-02 13:00:00,3.15223,194.463,0.0,3.00687,341.325,15.701,380.293,804.445,29.1,3.044,1.7552182163187855,804.445,0.0,Kon
2004-04-02 13:30:00,2.88472,184.693,0.0,3.06987,294.336,15.995,380.132,789.167,27.9,3.418,1.5936500029779146,789.167,0.0,Kon
2004-04-02 14:00:00,2.62162,167.618,0.0,3.12696,285.696,16.263,379.864,741.945,28.0,3.977,1.7044470164302166,741.945,0.0,Kon
2004-04-02 14:30:00,2.47536,184.115,0.0,3.18425,287.797,16.53,379.75,694.723,28.1,4.154,1.5631371697037177,694.723,0.0,Kon
2004-04-02 15:00:00,2.21632,144.424,0.0,3.22826,203.083,16.743,379.87,623.334,27.6,3.811,1.4061582562454993,623.334,0.0,Kon
2004-04-02 15:30:00,2.04934,128.532,0.0,3.25488,155.916,16.887,381.117,551.945,27.1,2.965,1.213052002614135,551.945,0.0,Kon
2004-04-02 16:00:00,2.46679,102.777,0.0,3.25323,101.705,16.92,380.19,464.584,27.0,3.619,0.9895696507973574,464.584,0.0,Kon
2004-04-02 16:30:00,2.95887,73.7507,0.0,3.17518,71.7525,16.65,380.661,377.223,26.9,3.226,0.9729060198750656,377.223,0.0,Kon
2004-04-03 09:00:00,3.22742,97.6693,0.0,2.08737,179.142,12.932,389.422,454.167,49.0,5.332,1.8341689763313547,454.167,0.0,Kon
2004-04-03 09:30:00,5.1352,109.914,0.0,2.24931,227.747,13.823,387.57,536.667,39.2,4.9,2.0720472369306915,536.667,0.0,Kon
2004-04-03 10:00:00,3.69288,110.001,0.0,2.40424,223.299,14.645,384.945,602.917,37.4,4.918,2.0299724547958653,602.917,0.0,Kon
2004-04-03 10:30:00,2.15286,121.652,0.0,2.50185,217.13,15.164,383.89,669.167,35.6,5.444,1.7848452964192942,669.167,0.0,Kon
2004-04-03 11:00:00,1.85002,127.083,0.0,2.53143,262.21,15.349,383.791,705.139,36.55,6.271,2.0632972152058104,705.139,0.0,Kon
2004-04-03 11:30:00,2.08219,164.485,0.0,2.57576,288.514,15.604,383.864,741.112,37.5,6.69,1.7540444417424081,741.112,0.0,Kon
2004-04-03 12:00:00,2.84889,181.19,0.0,2.64418,312.045,15.971,383.741,729.584,38.65,6.834,1.7221976930294167,729.584,0.0,Kon
2004-04-03 12:30:00,2.70794,187.237,0.0,2.73464,353.567,16.436,383.226,718.056,39.8,7.55,1.888339377366653,718.056,0.0,Kon
2004-04-03 13:00:00,2.27465,173.162,0.0,2.72972,299.972,16.458,381.833,726.112,38.75,7.957,1.7323200240237464,726.112,0.0,Kon
2004-04-03 13:30:00,2.37421,150.095,0.0,2.59643,259.919,15.877,381.682,734.167,37.7,7.762,1.7316965921582996,734.167,0.0,Kon
2004-04-03 14:00:00,3.51209,192.598,0.0,2.55199,198.8,15.708,381.126,680.278,37.0,7.101,1.0322017881805625,680.278,0.0,Kon
2004-04-03 14:30:00,-0.602022,110.619,0.0,2.62271,203.507,16.091,380.014,626.389,36.3,5.854,1.8397110803749808,626.389,0.0,Kon
2004-04-03 15:00:00,1.48199,113.848,0.0,2.60994,158.569,16.075,378.929,573.056,32.9,6.352,1.392813224650411,573.056,0.0,Kon
2004-04-03 15:30:00,0.384787,105.965,0.0,2.57618,112.922,15.958,378.952,519.723,29.5,6.128,1.065653753597886,519.723,0.0,Kon
2004-04-03 16:00:00,0.0829059,31.9172,0.0,2.43472,54.6463,15.309,379.149,415.834,26.6,5.98,1.7121270036218714,415.834,0.0,Kon
2004-04-03 16:30:00,1.37854,57.791,0.0,2.28934,18.9111,14.613,380.539,311.945,23.7,4.058,0.327232614074856,311.945,0.0,Kon
2004-04-04 09:00:00,2.30097,131.427,0.0,1.50284,237.331,10.668,386.313,492.362,50.65,1.378,1.8058009389242697,492.362,0.0,Kon
2004-04-04 09:30:00,4.14374,114.332,0.0,1.62397,253.131,11.49,383.572,580.556,41.8,1.424,2.2139995801700314,580.556,0.0,Kon
2004-04-04 10:00:00,3.7881,113.617,0.0,1.67373,208.305,11.82,382.953,644.723,35.7,1.143,1.8333964107483915,644.723,0.0,Kon
2004-04-04 10:30:00,3.09533,177.881,0.0,1.80327,336.865,12.643,382.996,708.889,29.6,1.541,1.893766057083106,708.889,0.0,Kon
2004-04-04 11:00:00,3.1465,150.478,0.0,1.8654,276.615,13.028,382.522,739.167,28.25,1.224,1.8382421350629328,739.167,0.0,Kon
2004-04-04 11:30:00,4.18898,226.957,0.0,1.9906,324.271,13.775,382.176,769.445,26.9,1.001,1.4287772573659328,769.445,0.0,Kon
2004-04-04 12:00:00,3.91568,197.72,0.0,2.03202,329.445,14.02,382.323,795.834,26.15,1.986,1.6662199069391057,795.834,0.0,Kon
2004-04-04 12:30:00,4.23625,202.459,0.0,2.13903,371.929,14.63,382.255,822.223,25.4,1.395,1.837058367373147,822.223,0.0,Kon
2004-04-04 13:00:00,3.86801,164.823,0.0,2.14547,299.382,14.672,383.109,799.028,24.5,1.453,1.816384849201871,799.028,0.0,Kon
2004-04-04 13:30:00,2.71952,167.575,0.0,2.23484,273.772,15.168,383.033,775.834,23.6,1.05,1.6337281814113085,775.834,0.0,Kon
2004-04-04 14:00:00,2.62608,169.682,0.0,2.3028,276.907,15.539,382.879,741.251,23.1,1.38,1.6319173512806309,741.251,0.0,Kon
2004-04-04 14:30:00,2.47536,162.112,0.0,2.35706,227.947,15.832,382.744,706.667,22.6,1.777,1.406108122779313,706.667,0.0,Kon
2004-04-04 15:00:00,2.26836,137.779,0.0,2.39835,188.339,16.054,382.387,623.473,22.5,1.162,1.3669644866053607,623.473,0.0,Kon
2004-04-04 15:30:00,2.59397,123.876,0.0,2.45761,199.1,16.366,382.31,540.278,22.4,1.122,1.6072524137040265,540.278,0.0,Kon
2004-04-04 16:00:00,3.09225,94.4017,0.0,2.46276,134.964,16.399,382.638,454.584,22.4,2.233,1.4296776435170129,454.584,0.0,Kon
2004-04-04 16:30:00,2.8286,78.8509,0.0,2.44876,83.4298,16.334,381.5,368.889,22.4,2.033,1.0580703581062487,368.889,0.0,Kon
2004-04-05 09:00:00,1.56631,76.1051,0.0,2.05795,173.966,14.432,378.982,402.639,36.75,6.658,2.285865204828586,402.639,0.0,Kon
2004-04-05 09:30:00,2.10347,86.8204,0.0,2.23263,223.373,15.416,379.482,440.556,32.5,6.899,2.572816987712565,440.556,0.0,Kon
2004-04-05 10:00:00,2.18937,81.3686,0.0,2.26728,205.303,15.611,378.864,448.195,32.3,7.011,2.523123170363015,448.195,0.0,Kon
2004-04-05 10:30:00,2.19914,94.0683,0.0,2.3495,220.738,16.058,378.544,455.834,32.1,7.385,2.346571586815112,455.834,0.0,Kon
2004-04-05 11:00:00,2.23443,96.8604,0.0,2.33712,207.449,15.999,378.372,522.223,31.4,7.159,2.1417318119685653,522.223,0.0,Kon
2004-04-05 11:30:00,2.36029,101.756,0.0,2.47082,255.543,16.705,377.988,588.612,30.7,7.36,2.5113310271630174,588.612,0.0,Kon
2004-04-05 12:00:00,3.05981,132.269,0.0,2.61152,402.513,17.424,377.642,582.084,29.55,7.193,3.0431393599407266,582.084,0.0,Kon
2004-04-05 12:30:00,2.94632,119.14,0.0,2.6559,358.433,17.651,376.429,575.556,28.4,7.265,3.008502601980863,575.556,0.0,Kon
2004-04-05 13:00:00,2.32127,106.771,0.0,2.61612,227.817,17.461,376.606,505.278,29.35,7.139,2.133697352277304,505.278,0.0,Kon
2004-04-05 13:30:00,2.49791,79.8981,0.0,2.48705,174.715,16.816,376.569,435.0,30.3,6.005,2.1867228382151764,435.0,0.0,Kon
2004-04-05 14:00:00,3.09225,102.656,0.0,2.65725,287.454,17.679,376.399,444.167,28.35,5.454,2.8001675498753116,444.167,0.0,Kon
2004-04-05 14:30:00,2.5593,98.9822,0.0,2.88608,231.856,18.788,377.082,453.334,26.4,5.93,2.3424009569397324,453.334,0.0,Kon
2004-04-05 15:00:00,2.57649,90.9299,0.0,2.89536,159.191,18.839,378.475,418.195,26.05,6.922,1.7507002647094079,418.195,0.0,Kon
2004-04-05 15:30:00,1.98352,109.199,0.0,3.11326,208.851,19.848,376.742,383.056,25.7,6.502,1.9125724594547568,383.056,0.0,Kon
2004-04-05 16:00:00,2.23828,81.1359,0.0,3.05284,139.565,19.582,376.542,288.584,26.4,6.697,1.720138680904507,288.584,0.0,Kon
2004-04-06 09:00:00,2.47458,67.1745,0.0,2.59174,156.783,16.402,383.317,431.389,50.4,5.08,2.333966013889199,431.389,0.0,Kon
2004-04-06 09:30:00,2.23588,83.7182,0.0,2.81546,272.094,17.403,381.601,528.889,47.4,4.741,3.250117656614691,528.889,0.0,Kon
2004-04-06 10:00:00,2.41686,78.1273,0.0,3.01993,273.035,18.267,380.441,574.584,45.75,3.883,3.4947451147038233,574.584,0.0,Kon
2004-04-06 10:30:00,3.00307,103.846,0.0,3.33034,348.608,19.538,378.363,620.278,44.1,3.716,3.356970899216147,620.278,0.0,Kon
2004-04-06 11:00:00,2.31766,95.9446,0.0,3.48867,331.911,20.126,377.146,668.473,43.8,3.997,3.459402613591594,668.473,0.0,Kon
2004-04-06 11:30:00,4.30569,130.307,0.0,3.60775,381.104,20.54,375.727,716.667,43.5,3.938,2.924662527722993,716.667,0.0,Kon
2004-04-06 12:00:00,3.03978,134.373,0.0,3.77025,415.221,21.112,375.188,729.167,42.7,3.55,3.0900627358174635,729.167,0.0,Kon
2004-04-06 12:30:00,3.20281,156.927,0.0,3.93976,453.987,21.693,374.724,741.667,41.9,2.872,2.892982087212526,741.667,0.0,Kon
2004-04-06 13:00:00,3.20281,150.79,0.0,4.1004,447.137,22.224,374.036,748.334,40.85,2.596,2.9652961071689106,748.334,0.0,Kon
2004-04-06 13:30:00,4.05573,138.768,0.0,4.21121,389.855,22.561,372.932,755.001,39.8,2.333,2.809401302894039,755.001,0.0,Kon
2004-04-06 14:00:00,4.55565,165.034,0.0,4.32286,426.327,22.894,371.771,675.001,38.9,1.734,2.583267690294121,675.001,0.0,Kon
2004-04-06 14:30:00,4.9107,136.326,0.0,4.46313,418.306,23.32,371.04,595.0,38.0,2.142,3.0684242184176167,595.0,0.0,Kon
2004-04-06 15:00:00,2.33978,141.452,0.0,4.59812,376.578,23.718,370.596,512.639,37.35,2.197,2.6622317111104827,512.639,0.0,Kon
2004-04-06 15:30:00,2.23839,131.166,0.0,4.66598,392.975,23.881,370.816,430.278,36.7,3.548,2.9960126862144154,430.278,0.0,Kon
2004-04-06 16:00:00,1.88629,80.1666,0.0,4.57718,206.283,23.512,371.99,330.834,37.5,4.285,2.573178855034391,330.834,0.0,Kon
2004-04-06 16:30:00,1.67226,51.0861,0.0,4.52407,113.595,23.264,371.08,231.389,38.3,3.646,2.2235989828935856,231.389,0.0,Kon
2004-04-07 11:00:00,2.78895,55.2886,0.0,3.7091,14.9079,18.299,400.094,240.486,50.85,1.138,0.2696378638634366,240.486,0.0,Kon
2004-04-07 11:30:00,2.50577,62.9446,0.0,3.90551,57.9328,18.946,370.197,303.889,49.2,1.483,0.9203776018911869,303.889,0.0,Kon
2004-04-07 12:00:00,2.27858,76.8764,0.0,4.07007,122.839,19.463,368.592,505.278,45.2,2.174,1.5978765915157316,505.278,0.0,Kon
2004-04-07 12:30:00,4.30569,145.222,0.0,4.38747,406.48,20.468,368.88,706.667,41.2,3.145,2.799024941124623,706.667,0.0,Kon
2004-04-07 13:00:00,3.46356,102.357,0.0,4.73781,304.961,21.53,367.365,538.056,40.85,2.861,2.9793858749279485,538.056,0.0,Kon
2004-04-07 13:30:00,1.20906,146.895,0.0,4.94512,280.547,22.113,366.754,369.445,40.5,3.58,1.9098471697470982,369.445,0.0,Kon
2004-04-07 14:00:00,1.38495,70.9465,0.0,4.92632,186.557,22.002,366.311,403.334,40.25,3.63,2.629544797840626,403.334,0.0,Kon
2004-04-07 14:30:00,2.81236,74.7557,0.0,5.08875,259.785,22.436,365.722,437.223,40.0,4.117,3.4751196229852708,437.223,0.0,Kon
2004-04-07 15:00:00,1.37714,70.3939,0.0,5.08005,172.059,22.356,365.194,359.306,39.55,4.276,2.444231673483072,359.306,0.0,Kon
2004-04-07 15:30:00,1.34269,88.0684,0.0,5.20411,175.33,22.668,365.416,281.389,39.1,3.777,1.9908389388248227,281.389,0.0,Kon
2004-04-08 09:00:00,2.90382,110.683,0.0,1.90038,86.1504,8.324,380.658,524.306,45.05,4.512,0.778352592539053,524.306,0.0,Kon
2004-04-08 09:30:00,4.93728,164.71,0.0,2.05753,117.382,9.193,380.123,612.778,41.6,5.435,0.7126586121061259,612.778,0.0,Kon
2004-04-08 10:00:00,3.99111,157.633,0.0,2.14648,111.869,9.642,379.585,680.556,38.95,5.261,0.7096800796787475,680.556,0.0,Kon
2004-04-08 10:30:00,3.52449,183.058,0.0,2.35156,156.866,10.726,378.818,748.334,36.3,4.909,0.8569196648056902,748.334,0.0,Kon
2004-04-08 11:00:00,4.52814,209.469,0.0,2.46767,162.561,11.296,378.331,788.334,34.7,4.918,0.7760623290319809,788.334,0.0,Kon
2004-04-08 11:30:00,4.15403,291.142,0.0,2.61104,241.527,11.997,377.74,828.334,33.1,4.352,0.8295848761085656,828.334,0.0,Kon
2004-04-08 12:00:00,5.73164,288.873,0.0,2.71061,224.582,12.462,377.575,829.584,32.0,4.046,0.7774419900786851,829.584,0.0,Kon
2004-04-08 12:30:00,4.1517,285.286,0.0,2.84675,243.606,13.104,377.105,830.834,30.9,3.377,0.8539009975953955,830.834,0.0,Kon
2004-04-08 13:00:00,4.5509,259.492,0.0,2.98736,216.988,13.757,376.784,800.417,29.8,3.514,0.8362030428683735,800.417,0.0,Kon
2004-04-08 13:30:00,2.75378,326.845,0.0,3.17907,255.434,14.64,376.981,770.001,28.7,2.779,0.7815141733849378,770.001,0.0,Kon
2004-04-08 14:00:00,2.60877,297.74,0.0,3.23373,249.176,14.872,377.76,726.806,28.15,3.195,0.8368912473970578,726.806,0.0,Kon
2004-04-08 14:30:00,2.42663,282.16,0.0,3.30366,239.656,15.176,377.311,683.612,27.6,3.207,0.8493620640771193,683.612,0.0,Kon
2004-04-08 15:00:00,2.15654,260.684,0.0,3.35785,240.772,15.408,376.404,608.195,26.85,2.872,0.9236163324177931,608.195,0.0,Kon
2004-04-08 15:30:00,2.39385,241.107,0.0,3.51889,216.726,16.13,375.803,532.778,26.1,2.2,0.8988789209769936,532.778,0.0,Kon
2004-04-08 16:00:00,1.64431,183.07,0.0,3.52684,173.8,16.154,375.652,445.973,26.15,2.646,0.9493636313978261,445.973,0.0,Kon
2004-04-08 16:30:00,1.76237,152.404,0.0,3.55216,142.434,16.258,375.378,359.167,26.2,2.77,0.934581769507362,359.167,0.0,Kon
2004-04-09 10:30:00,1.43285,83.1349,0.0,2.738,62.6422,9.966,384.802,299.167,37.3,5.25,0.7535006357137616,299.167,0.0,Kon
2004-04-09 11:00:00,1.06091,111.479,0.0,2.89684,131.458,11.074,384.188,284.584,34.9,6.187,1.179217610491662,284.584,0.0,Kon
2004-04-09 11:30:00,1.01303,92.2154,0.0,3.00239,98.2407,11.781,384.488,270.0,32.5,6.255,1.0653394118552866,270.0,0.0,Kon
2004-04-09 12:00:00,1.29692,95.6692,0.0,3.11067,85.9742,12.508,383.197,242.084,32.75,5.715,0.8986612201210002,242.084,0.0,Kon
2004-04-09 12:30:00,0.698427,77.3094,0.0,3.12195,64.395,12.531,382.217,214.167,33.0,6.06,0.8329517497225434,214.167,0.0,Kon
2004-04-09 13:00:00,1.63089,128.426,0.0,3.17783,56.2186,12.883,381.653,271.25,32.7,5.698,0.43775092271035465,271.25,0.0,Kon
2004-04-09 13:30:00,0.996868,89.1213,0.0,3.14931,65.5752,12.614,381.402,328.334,32.4,6.279,0.735797166333974,328.334,0.0,Kon
2004-04-09 14:00:00,0.933672,94.8468,0.0,3.20733,113.374,12.989,381.712,290.972,34.25,7.219,1.1953381663904317,290.972,0.0,Kon
2004-04-09 14:30:00,1.76381,82.8001,0.0,3.20915,89.2809,12.946,377.833,253.611,36.1,7.111,1.078270436871453,253.611,0.0,Kon
2004-04-10 09:30:00,6.12122,63.5581,0.0,2.98772,71.229,7.045,375.704,207.5,60.3,6.755,1.1206911471551226,207.5,0.0,Kon
2004-04-10 10:00:00,5.2808,75.1749,0.0,3.02341,90.5531,7.226,375.259,238.195,59.15,6.312,1.2045656196416623,238.195,0.0,Kon
2004-04-10 10:30:00,6.34063,84.3684,0.0,3.05155,95.5169,7.342,374.734,268.889,58.0,7.718,1.1321407067100955,268.889,0.0,Kon
2004-04-10 11:00:00,5.48828,74.4831,0.0,3.06687,96.1907,7.35,374.825,294.167,54.85,7.527,1.2914432938478664,294.167,0.0,Kon
2004-04-10 11:30:00,2.48073,65.6164,0.0,3.09039,105.026,7.426,374.192,319.445,51.7,7.51,1.600605946074457,319.445,0.0,Kon
2004-04-10 12:00:00,5.08157,87.4749,0.0,3.13798,115.912,7.7,373.319,420.139,48.4,7.236,1.3250886825820893,420.139,0.0,Kon
2004-04-10 12:30:00,4.35301,93.2006,0.0,3.15242,127.926,7.699,372.727,520.834,45.1,7.474,1.3725877301219092,520.834,0.0,Kon
2004-04-10 13:00:00,4.54811,114.072,0.0,3.23142,201.911,8.226,372.068,544.306,43.05,6.576,1.7700312083596326,544.306,0.0,Kon
2004-04-10 13:30:00,4.91787,151.708,0.0,3.3371,274.062,8.965,371.592,567.778,41.0,5.888,1.8065098742320775,567.778,0.0,Kon
2004-04-10 14:00:00,5.28874,132.263,0.0,3.37349,250.779,9.136,371.661,599.445,39.55,5.911,1.8960631469118348,599.445,0.0,Kon
2004-04-10 14:30:00,4.87282,147.235,0.0,3.49655,226.945,10.004,371.661,631.112,38.1,5.728,1.5413794274459196,631.112,0.0,Kon
2004-04-10 15:00:00,4.89182,111.4,0.0,3.52612,209.48,10.114,372.285,587.084,38.1,5.642,1.8804308797127467,587.084,0.0,Kon
2004-04-10 15:30:00,4.21803,126.428,0.0,3.60713,207.376,10.634,371.396,543.056,38.1,5.129,1.6402695605403868,543.056,0.0,Kon
2004-04-10 16:00:00,4.19102,116.458,0.0,3.59745,175.769,10.428,371.237,412.223,39.25,5.784,1.5092909031582202,412.223,0.0,Kon
2004-04-10 16:30:00,2.22461,95.6842,0.0,3.55835,114.876,9.991,372.063,281.389,40.4,5.082,1.200574389502133,281.389,0.0,Kon
2004-04-11 09:00:00,2.75447,89.8962,0.0,3.27965,157.167,4.44,375.799,525.0,51.2,1.892,1.7483163915716127,525.0,0.0,Kon
2004-04-11 09:30:00,3.34099,94.6685,0.0,3.39189,196.447,5.13,375.969,611.389,41.7,1.722,2.075104179320471,611.389,0.0,Kon
2004-04-11 10:00:00,2.71486,107.256,0.0,3.50397,234.657,5.812,375.438,677.778,38.2,0.964,2.187821660326695,677.778,0.0,Kon
2004-04-11 11:30:00,3.86192,167.157,0.0,3.88463,368.514,8.121,374.802,815.001,31.7,1.367,2.204598072470791,815.001,0.0,Kon
2004-04-11 12:00:00,3.86192,147.958,0.0,3.96077,406.712,8.535,374.317,835.14,29.35,1.382,2.7488341286040634,835.14,0.0,Kon
2004-04-11 12:30:00,3.00957,160.141,0.0,4.08026,395.769,9.237,373.891,855.278,27.0,1.51,2.4713783478309743,855.278,0.0,Kon
2004-04-11 13:00:00,4.94283,181.563,0.0,4.21357,411.412,10.026,373.451,839.167,25.65,0.91,2.265946255569692,839.167,0.0,Kon
2004-04-11 13:30:00,4.64138,146.856,0.0,4.37051,366.892,10.967,372.882,823.056,24.3,1.131,2.498311270904832,823.056,0.0,Kon
2004-04-11 14:00:00,4.02632,161.339,0.0,4.40677,393.911,11.099,372.253,774.584,24.15,2.276,2.4415113518740044,774.584,0.0,Kon
2004-04-11 14:30:00,3.7578,145.323,0.0,4.53418,221.057,11.834,372.244,726.112,24.0,2.333,1.5211425583011635,726.112,0.0,Kon
2004-04-11 15:00:00,4.43196,130.718,0.0,4.55471,311.773,11.858,371.588,658.473,23.1,0.941,2.3850808610902865,658.473,0.0,Kon
2004-04-11 15:30:00,4.66089,101.161,0.0,4.65092,335.946,12.38,371.03,590.834,22.2,0.601,3.32090430106464,590.834,0.0,Kon
2004-04-11 16:00:00,2.16577,113.132,0.0,4.68793,281.49,12.51,370.412,481.667,22.95,1.868,2.4881554290563237,481.667,0.0,Kon
2004-04-11 16:30:00,2.2514,103.451,0.0,4.7471,210.425,12.784,370.27,372.5,23.7,1.053,2.0340547698910596,372.5,0.0,Kon
2004-04-12 09:00:00,4.76988,67.8651,0.0,3.45978,171.932,5.749,380.738,295.834,59.55,3.108,2.5334376579420055,295.834,0.0,Kon
2004-04-12 09:30:00,5.80773,51.9005,0.0,3.50362,134.185,6.216,381.232,249.167,53.9,3.325,2.585427886051194,249.167,0.0,Kon
2004-04-12 10:00:00,1.56745,70.5551,0.0,4.73879,111.712,15.059,371.566,283.889,51.85,3.335,1.5833299081143675,283.889,0.0,Kon
2004-04-12 10:30:00,4.13356,56.2671,0.0,3.64415,127.337,7.541,381.313,318.611,49.8,2.143,2.2630809122915525,318.611,0.0,Kon
2004-04-12 11:00:00,3.51903,82.9556,0.0,3.76647,166.08,8.586,379.834,299.028,47.05,1.218,2.002034823447724,299.028,0.0,Kon
2004-04-12 11:30:00,3.81266,59.3813,0.0,3.83337,121.075,9.248,377.18,279.445,44.3,2.561,2.038941552306871,279.445,0.0,Kon
2004-04-12 12:00:00,2.81363,62.4033,0.0,3.84044,140.495,9.488,376.151,326.667,41.15,2.316,2.2514033712960693,326.667,0.0,Kon
2004-04-12 12:30:00,4.6363,62.9553,0.0,3.84016,140.617,9.678,376.937,373.889,38.0,1.96,2.2336006658692753,373.889,0.0,Kon
2004-04-12 13:00:00,1.91719,74.2306,0.0,3.86375,183.941,10.045,375.498,360.973,36.35,1.459,2.4779673072829804,360.973,0.0,Kon
2004-04-12 13:30:00,1.95404,88.3027,0.0,3.83539,202.836,10.035,375.231,348.056,34.7,1.516,2.297053204488651,348.056,0.0,Kon
2004-04-12 14:00:00,1.56655,86.7984,0.0,3.84619,183.883,10.315,374.683,269.625,34.85,1.734,2.11850679275194,269.625,0.0,Kon
2004-04-13 09:00:00,1.65789,88.8436,0.0,3.65161,176.573,18.918,365.617,423.056,55.9,2.894,1.9874588602893175,423.056,0.0,Kon
2004-04-13 09:30:00,2.76653,108.776,0.0,3.51904,231.379,17.903,367.537,544.723,46.2,3.046,2.1271144370081636,544.723,0.0,Kon
2004-04-13 10:00:00,3.28685,118.984,0.0,3.60014,304.943,19.123,367.193,625.556,42.85,3.198,2.5628908088482483,625.556,0.0,Kon
2004-04-13 10:30:00,2.64128,134.168,0.0,3.60443,335.309,19.55,368.515,706.389,39.5,3.462,2.499172679029277,706.389,0.0,Kon
2004-04-13 11:00:00,2.68745,138.707,0.0,3.66799,381.067,20.63,365.781,777.501,37.8,3.727,2.747280238199947,777.501,0.0,Kon
2004-04-13 11:30:00,2.98587,148.01,0.0,3.59343,413.575,20.218,365.082,848.612,36.1,4.049,2.7942368758867646,848.612,0.0,Kon
2004-04-13 12:00:00,2.98587,148.038,0.0,3.55679,413.651,20.218,365.082,848.334,34.7,4.37,2.7942217538740053,848.334,0.0,Kon
2004-04-13 12:30:00,2.98587,148.072,0.0,3.52015,413.748,20.218,365.082,848.056,33.3,4.327,2.7942352369117724,848.056,0.0,Kon
2004-04-13 13:00:00,2.97034,145.132,0.0,3.47379,402.528,20.108,365.117,828.751,32.7,4.284,2.7735303034478958,828.751,0.0,Kon
2004-04-13 13:30:00,2.89349,148.603,0.0,3.45537,399.024,20.315,365.041,809.445,32.1,4.149,2.6851678633674956,809.445,0.0,Kon
2004-04-13 14:00:00,2.5193,141.615,0.0,3.4438,353.551,20.606,364.856,760.695,31.35,4.013,2.4965646294530943,760.695,0.0,Kon
2004-04-13 14:30:00,2.41636,131.656,0.0,3.31047,316.632,19.482,365.854,711.945,30.6,3.877,2.4049948350246093,711.945,0.0,Kon
2004-04-13 15:00:00,2.78618,125.358,0.0,3.12529,286.743,17.733,366.77,645.417,30.35,3.742,2.2873929067151675,645.417,0.0,Kon
2004-04-13 15:30:00,2.9711,126.023,0.0,3.05708,263.949,17.333,367.145,578.889,30.1,3.606,2.094451012910342,578.889,0.0,Kon
