,Ptotal,N,Itot1_norm,Itot2_norm,PCA_1,PCA_2,Red_1,Red_2,Syn_1,Syn_2,Utot_1,Utot_2
0,0.2167084604497002,1376,0.24952746154233216,0.27519863033760567,0.6715895875677356,0.17851984003478527,0.10424355753684604,0.21103920343003296,0.18953851709472058,0.08194025595206672,0.7062179253684334,0.7070205406179002
1,0.20103395597140314,639,0.2123542761437969,0.29107226069617503,0.668198307636352,0.2031769976683066,0.08760912601250918,0.054084192277450004,0.13274074017983134,0.20784785904470165,0.7796501338076596,0.7380679486778483
2,0.216860697211039,1220,0.24276047934045744,0.24918030547619935,0.5956170153053969,0.2900246266817065,0.053157672159306835,0.37298034779342815,0.37687893155594326,0.0872030125442072,0.5699633962847499,0.5398166396623647
3,0.30737295264369535,1998,0.3526334746892887,0.28627889894232755,0.7384848942014738,0.16403045620675646,0.04725827699241485,0.14146666119226042,0.03294239100697288,0.10395539505843801,0.9197993320006124,0.7545779437493014
4,0.40163326942395583,2094,0.47634403392354746,0.31673838421872363,0.7088485700244894,0.20198840849479321,0.027273779000913604,0.02242971988557026,0.040006494966927056,0.20127015490017816,0.9327197260321594,0.7763001252142516
5,0.46146416286043834,1021,0.46999920756651853,0.1390304599807133,0.9776034954245775,0.014322722494800932,0.03970331881630016,0.013342426108507829,0.16887958480731044,0.14808879502987218,0.7914170963763894,0.8385687788616201
